propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
32067482,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/4a/b0/126090864.jpg,,8,4,750,flat,rent,75,False,2,1,"Calle de vicent sancho tello, 19",València,València,El Pla del Real,es,Mestalla,39.4696425,-0.3563754,True,https://www.idealista.com/inmueble/32067482/,1798,"Piso vacío de unos 75 metros cuadrados con 2 habitaciones dobles y armarios empotrados vestidos, cocina americana con lavadora y nevera, salón-comedor con acceso a balcón, baño completo, luminoso, suelo de terrazo, ascensor, aire acondicionado habitación principal, muy bien comunicado con metro y autobuses, gastos de comunidad incluidos en el precio. Junto Facultades y Politécnico. NO ADMITEN MASCOTAS.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Calle de vicent sancho tello, 19'}",False,False,False,False,False,,
95416139,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/65/b5/922983140.jpg,0-1680,30,3,550,flat,rent,68,True,2,1,barrio Tormos,València,València,La Saïdia,es,Tormos,39.4899472,-0.3805036,False,https://www.idealista.com/inmueble/95416139/,2111,"Vivienda en alquiler junto al parque Marxalenes, en una tercera planta sin ascensor. La vivienda consta de 64m2, distribuidos en 2 habitaciones, una doble y otra individual cuarto de baño completo con bañera, cocina independiente, cuarto de lavandería y salón comedor exterior, .  Se encuentra rodeada de todo tipo de servicios y a escasos metros del parque de Marxalenes y el polideportivo.",False,good,False,0.0,8,{'typology': 'flat'},"{'subtitle': 'Tormos, València', 'title': 'Piso'}",False,False,False,False,False,,
95375922,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/99/f4/916698278.jpg,LU011,9,2,750,flat,rent,97,True,2,1,Plaza de Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.470683,-0.3947494,False,https://www.idealista.com/inmueble/95375922/,1503,"SOLO ALQUILERES. Te ofrecemos alquilar este precioso piso, totalmente amueblado y reformado a nuevo, con electrodomésticos a estrenar y ubicado en una de las mejores zonas de Valencia. Se encuentra cerca del Cauce del Turia. Con orientación exterior y muy luminoso. Tiene 2 habitaciones dobles, salón de 20m2, pasillo distribuidor, 1 baño y cocina. Además, todos los servicios que necesitas están muy cerca: colegios, supermercados, gimnasios, tiendas, transporte público (cerca de metro y bus L73, L89/90, N89, N4). Gastos de comunidad, IBI y seguro de hogar incluidos en el precio del alquiler. Precio negociable. Para más información no dudes en ponerte en contacto con nosotros.",False,good,False,1.0,8,{'typology': 'flat'},"{'subtitle': 'Nou Moles, València', 'title': 'Piso en Plaza de Nou Moles'}",False,False,False,False,False,,
95336764,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/a1/1e/915615260.jpg,10001407,8,2,750,flat,rent,43,True,1,1,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4702189,-0.3738556,False,https://www.idealista.com/inmueble/95336764/,307,"Ponemos a su disposición este encantador loft con terraza en pleno centro de Valencia.     Apartamento tipo loft céntrico junto a la plaza del ayuntamiento. Muebles y cocina completamente nuevos. Cuenta con una terraza muy tranquila donde poder relajarse.     Posibilidad también de Parking en el mismo edificio.     Vivienda disponible a partir del 10 de Octubre, pero están abierta la reserva de esta vivienda.    Si desea visitar esta vivienda póngase en contacto con nosotros estaremos encantados de poder ayudarle.",False,good,False,1.0,17,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso'}",False,False,False,False,False,,
95242977,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/6e/48/913191648.jpg,IM542,9,4,750,flat,rent,73,True,2,1,CAMPOAMOR,València,València,Poblats Marítims,es,Beteró,39.4679786,-0.34025059999999996,False,https://www.idealista.com/inmueble/95242977/,3193,"GRUPO CONECTA/SOLO ALQUILERES Alquila este precios piso para 2 personas. Para matrimonio o parejas trabajadoras de hospitales u otros trabajos o estudiantes de master o Mir  Se distribuye en 2 habitaciones una de matrimonio y otra sencilla con armarios empotrados. Totalmente equipada con ropa de cama y toallas. Habitación grande cama doble 180cm. totalmente equipada con ropa de cama y toallas. Cocina grande equipada lavavajillas secadora lavadora. Calefacción bajo consumo.  La vivienda esta preparada para entrar a vivir  Cerca de facultades, 1km. playa a 800mts. Metro al centro ciudad a 250mts. Parada de autobuses a 200mts. Vecindario tranquilo. Cerca de zonas de tapeo. 500mts. 4ª Planta. Ascensor. Amueblado. Calefacción.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Beteró, València', 'title': 'Piso en CAMPOAMOR'}",False,False,False,False,False,,
95214822,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/99/f2/912290980.jpg,C-1,10,3,950,flat,rent,82,False,2,2,Calle de Baldoví,València,València,Ciutat Vella,es,Sant Francesc,39.4701502,-0.3802525,False,https://www.idealista.com/inmueble/95214822/,280,"Vivienda en alquiler de dos habitaciones, dos baños uno con ducha y otro con bañera, en la calle peatonal junto al ayuntamiento, amueblado, aire acondicionado, suelo de parquet, armarios empotrados, cocina reformada, en pleno centro, con plaza de garaje opcional en el mismo edificio.    .",False,good,False,1.0,12,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso en Calle de Baldoví'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
39689938,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/34/ea/264637244.jpg,,4,1,550,flat,rent,27,True,1,1,jaime beltran,València,València,Jesús,es,La Raiosa,39.458184,-0.3881187,False,https://www.idealista.com/inmueble/39689938/,1715,"ESPECTACULAR ESTUDIO CON GASTOS DE AGUA Y LUZ INCLUIDOS (CONSUMO RESPONSABLE). Se encuentra a escasos 50 metros de la parada del metro de Patraix, Zona totalmente consolidada con todo tipo de servicios, hospitales, cercanía al Parque central y al mercado de Jesús.  Se trata de un apartamento con un salón con cocina americana, habitación y un cuarto de baño, techos altos y muchísima luminosidad. Para una persona sola. NO SE ADMITEN MASCOTAS. Totalmente amueblado. ¡EXCELENTE UBICACIÓN, EXCELENTE OPORTUNIDAD!",False,good,False,1.0,20,{'typology': 'flat'},"{'subtitle': 'La Raiosa, València', 'title': 'Piso en jaime beltran'}",False,False,False,False,False,,
95659301,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/4b/25/924602959.jpg,121212,10,2,790,flat,rent,82,True,3,1,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4702981,-0.3280587,False,https://www.idealista.com/inmueble/95659301/,4222,"Disponemos de esta vivienda, situada en la marina de Valencia, en una de las calles más emblemáticas de nuestra ciudad, por estar situada frente al mar y a 5 minutos de nuestro espacio de ocio nocturno en la playa ¡ Es un piso moderno y actual, dispone de 3 habitaciones y 1 baño, esta equipado de muebles y electrodomésticos, es un segundo sin ascensor, tiene aire acondicionado frio / calor ¡ Los gastos de comunidad son 40€ mensuales, que no se van incluidos en el precio ¡ Es una calle que está rodeada de comercios, parques y colegios ¡ Te encantará ¡.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Piso'}",False,False,False,False,False,,
95648103,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/70/de/924295073.jpg,,6,3,650,studio,rent,55,True,0,1,"MARINA, 13",València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4726907,-0.3305934,True,https://www.idealista.com/inmueble/95648103/,4007,"disponible finales de noviembre hasta junio, apartamento ideal para una persona o pareja, totalmente equipado.",False,good,False,0.0,12,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Estudio en MARINA, 13'}",False,False,False,False,False,,
95577964,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/66/e5/926554193.jpg,123456,15,2,800,flat,rent,96,True,2,1,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4567109,-0.3755013,False,https://www.idealista.com/inmueble/95577964/,1609,"Disponemos de esta magnífica vivienda, ubicada a 10 minutos andando de estación Joaquín sorolla y en un enclave situado cerca de zona centro de la comunidad. formado por dos habitaciones grandes, que antes eran tres. Dispone de una gran terraza de 30 metros, para amenizar nuestras veladas ¡ Está recién pintado y se alquila con muebles y electrodomésticos ¡ Tiene todos los servicios a su alcance, supermercados, colegios, centro de salud y parques ¡ Estaremos encantados de enseñarlo ¡.",False,good,False,1.0,8,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",False,False,False,False,False,,
95538561,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/9b/b9/921263589.jpg,334455,17,5,960,duplex,rent,86,True,2,2,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4788105,-0.38042689999999996,False,https://www.idealista.com/inmueble/95538561/,897,"Este acogedor ático-duplex, se encuentra en el casco antiguo de la ciudad de Valencia ¡ Es una vivienda con suelos de madera noble, vigas en techo de madera, escalera interior también de madera noble, la cual da acceso a una terraza de 16 metros, situada en un quinto piso, con unas vistas despejadas hacia el emblemático casco antiguo de nuestro ciudad y al alcance de todos los servicios, tanto metro, bus y comercios entre otros ¡ Es una zona muy tranquila, pues se encuentra ubicado en una calle peatonal ¡ No dude en venir a visitarlo.",False,good,False,0.0,11,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'El Carme, València', 'title': 'Dúplex'}",False,False,False,False,False,,
95492023,,65404,0,4,1275,flat,rent,68,True,4,1,"Plaza del Carmen, 11",València,València,Ciutat Vella,es,El Carme,39.4790044,-0.3784278,True,https://www.idealista.com/inmueble/95492023/,882,"Se alquila piso de cuatro habitaciones. Alquiler especial para estudiantes o por meses/temporadas. De tres a diez meses. Disponible a partir del 16 de octubre. Gastos de suministros incluidos en el precio del alquiler. Cuatro dormitorios independientes, totalmente amoblados, todos exteriores. Amplio y luminoso salón ubicado centralmente haciendo del área común un lugar ameno y agradable. Televisor (smart TV) es parte del mobiliario. El piso cuenta con dos balcones. La cocina está equipada con cubiertos y utensilios para seis personas. ¡Lista para entrar! Hornalla de inducción Telefunken y ollas y sartenes WMF. ¿Porque no combinar estudios o trabajo con placer? El piso tiene una capacidad para seis personas, pero para mayor comodidad se limita a cuatro. Los gastos de suministros (agua, luz, gas y wifi) promedio ya están incluidos en el alquiler.  Fianza de 1 mes y pago de alquiler del 1 al 5 de cada mes. .",False,good,False,0.0,19,{'typology': 'flat'},"{'subtitle': 'El Carme, València', 'title': 'Piso en Plaza del Carmen, 11'}",False,False,False,False,False,,
95350630,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/c3/aa/915974638.jpg,65072,9,1,700,flat,rent,50,True,1,1,Calle MUSICO PEYDRO s/n,València,València,L'Eixample,es,Russafa,39.459867,-0.370761,True,https://www.idealista.com/inmueble/95350630/,1369,"NOVIEMBRE A JUNIO  Se alquila estudio, de una habitación con cama de matrimonio amueblado.  Tiene aire acondicionado y WiFi.  Tiene suelo de parque, carpintería de madera y vigas en el techo.  Tiene un balcón terraza y otro balcón pequeño.  Se alquila desde principios de noviembre. 1ª Planta. Amueblado. Terraza. Calefacción. CE: D.",False,good,False,0.0,14,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso en Calle MUSICO PEYDRO s/n'}",False,False,False,False,False,,
94751381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/03/2b/897103489.jpg,PIS654,9,3,650,flat,rent,73,True,3,1,Calle d'Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4706401,-0.3931308,False,https://www.idealista.com/inmueble/94751381/,1365,"Este piso se encuentra en Carrer d'Olimpia Arozena Torres, 46018, Valencia, en la zona del Nou Moles, en la planta 3 sin ascensor. Es un piso que tiene 73 m2 y dispone de 3 habitaciones y 1 baño, amueblado, cocina con electrodomésticos. Se trata de un inmueble exterior. Dispone de suelo gres, amueblado y balcón. Cerca de bares, supermercados y comercios. AHORA MÁS QUE NUNCA, TENEMOS TU HOGAR Encuentra más en.",False,good,False,0.0,9,{'typology': 'flat'},"{'subtitle': 'Nou Moles, València', 'title': ""Piso en Calle d'Olimpia Arozena Torres""}",False,False,False,False,False,,
94750802,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/da/e7/897085593.jpg,PIS651,9,2,650,flat,rent,65,True,2,1,Calle de Carrícola,València,València,Jesús,es,La Creu Coberta,39.4537742,-0.3885569,False,https://www.idealista.com/inmueble/94750802/,2159,"Este piso se encuentra en Carrer de Carrícola, 46017, Valencia, en la zona del Quatre Carreres, en la planta 2 con ascensor. Es un piso que tiene 65 m2 y dispone de 2 habitaciones y 1 baños, amueblado y cocina con electrodomésticos. Se trata de un inmueble exterior. Tiene ascensor, trastero incluido, calefacción central y cocina equipada.  AHORA MÁS QUE NUNCA, TENEMOS TU HOGAR Encuentra más en.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'La Creu Coberta, València', 'title': 'Piso en Calle de Carrícola'}",False,False,False,False,False,,
95668655,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/fb/8c/924887803.jpg,AP11131982,9,3,650,studio,rent,50,True,0,1,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4738907,-0.3318934,False,https://www.idealista.com/inmueble/95668655/,3904,"""Pisos INTERNET ofrece vivienda “ Alquiler apartamento en El Cabañal Alquiler de apartamento con un dormitorio, 1 baño, cocina abierta al salon comedor.  La habitacion es doble, con ventana.  El apartamento esta como nuevo, los muebles son nuevos y actuales. La zona dispone de todo tipo de servicios próximos, supermercados, colegios, centro medico…etc… Disponible a partir de Diciembre.  Buenas comunicaciones con cualquier punto de la ciudad, metro y bus.  Visite nuestra pagina Web, dispone de una amplia cartera de inmuebles. No duden en ponerse en contacto con nosotros y le informaremos, sin compromiso.  “este anuncio no es vinculante, puede contener errores, se muestra a titulo informativo y no contractual "".",False,good,False,0.0,13,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Cabanyal-El Canyamelar, València', 'title': 'Estudio'}",False,False,False,False,False,,
